Instrument_ID,EOM_Date,Fund_Name,Instrument_Type,Fund_Price,Final_Reference_Price,Price_Difference,Price_Source_Flag
HSY,2023-07-31,Belaware,Equities,230.05,0.0,230.0500030517578,No Reference Price Found
SEDG,2022-10-31,Leeder,Equities,230.03,0.0,230.02999877929688,No Reference Price Found
CDNS,2023-08-31,TT_monthly_Trustmind,Equities,229.94,0.0,229.94000244140625,No Reference Price Found
MSFT,2022-10-31,Fund Whitestone,Equities,229.91,0.0,229.91000366210938,No Reference Price Found
SHW,2022-08-31,Leeder,Equities,229.77,0.0,229.77000427246094,No Reference Price Found
IEX,2023-03-31,Applebead,Equities,229.64,0.0,229.63999938964844,No Reference Price Found
WST,2022-10-31,Belaware,Equities,229.51,0.0,229.50999450683594,No Reference Price Found
IQV,2023-01-31,Magnum,Equities,229.41,0.0,229.41000366210938,No Reference Price Found
DHR,2023-05-31,Belaware,Equities,229.36,0.0,229.36000061035156,No Reference Price Found
STZ,2022-12-31,Fund Whitestone,Equities,229.3,0.0,229.3000030517578,No Reference Price Found
STZ,2023-01-31,Fund Whitestone,Equities,229.07,0.0,229.07000732421875,No Reference Price Found
VRSK,2023-07-31,Fund Whitestone,Equities,228.94,0.0,228.94000244140625,No Reference Price Found
ILMN,2022-10-31,Fund Whitestone,Equities,228.82,0.0,228.82000732421875,No Reference Price Found
APD,2022-09-30,Belaware,Equities,228.7,0.0,228.6999969482422,No Reference Price Found
PXD,2022-08-31,rpt-Catalysm,Equities,228.66,0.0,228.66000366210938,No Reference Price Found
CRL,2022-11-30,Magnum,Equities,228.57,0.0,228.57000732421875,No Reference Price Found
HSY,2022-12-31,Belaware,Equities,228.42,0.0,228.4199981689453,No Reference Price Found
HII,2023-07-31,TT_monthly_Trustmind,Equities,228.38,0.0,228.3800048828125,No Reference Price Found
HII,2022-11-30,TT_monthly_Trustmind,Equities,227.95,0.0,227.9499969482422,No Reference Price Found
STZ,2023-04-30,Fund Whitestone,Equities,227.83,0.0,227.8300018310547,No Reference Price Found
SYK,2022-10-31,Fund Whitestone,Equities,227.34,0.0,227.33999633789062,No Reference Price Found
SHW,2023-05-31,Leeder,Equities,227.28,0.0,227.27999877929688,No Reference Price Found
HII,2022-12-31,TT_monthly_Trustmind,Equities,226.69,0.0,226.69000244140625,No Reference Price Found
STZ,2022-09-30,Fund Whitestone,Equities,226.49,0.0,226.49000549316406,No Reference Price Found
CAT,2023-03-31,Virtous,Equities,226.48,0.0,226.47999572753906,No Reference Price Found
IEX,2022-12-31,Applebead,Equities,226.37,0.0,226.3699951171875,No Reference Price Found
HII,2023-06-30,TT_monthly_Trustmind,Equities,226.32,0.0,226.32000732421875,No Reference Price Found
VRSK,2023-06-30,Fund Whitestone,Equities,226.03,0.0,226.02999877929688,No Reference Price Found
PXD,2022-11-30,rpt-Catalysm,Equities,225.99,0.0,225.99000549316406,No Reference Price Found
GB00B7RN0G65,2022-11-30,Magnum,Government Bond,225.98,0.0,225.97999572753906,No Reference Price Found
VRSN,2023-06-30,Virtous,Equities,225.97,0.0,225.97000122070312,No Reference Price Found
SBAC,2023-08-31,rpt-Catalysm,Equities,225.93,0.0,225.92999267578125,No Reference Price Found
IEX,2023-07-31,Applebead,Equities,225.81,0.0,225.80999755859375,No Reference Price Found
PXD,2023-08-31,rpt-Catalysm,Equities,225.68,0.0,225.67999267578125,No Reference Price Found
PXD,2023-07-31,rpt-Catalysm,Equities,225.67,0.0,225.6699981689453,No Reference Price Found
GD,2023-03-31,Virtous,Equities,225.5,0.0,225.5,No Reference Price Found
CB,2023-01-31,Report-of-Gohen,Equities,225.45,0.0,225.4499969482422,No Reference Price Found
NSC,2023-06-30,Fund Whitestone,Equities,225.43,0.0,225.42999267578125,No Reference Price Found
GD,2023-02-28,Virtous,Equities,225.21,0.0,225.2100067138672,No Reference Price Found
GB00B7RN0G65,2022-12-31,Magnum,Government Bond,225.21,0.0,225.2100067138672,No Reference Price Found
GB00B7RN0G65,2022-08-31,Magnum,Government Bond,225.11,0.0,225.11000061035156,No Reference Price Found
HII,2022-08-31,TT_monthly_Trustmind,Equities,225.06,0.0,225.05999755859375,No Reference Price Found
CRM,2023-07-31,Leeder,Equities,225.01,0.0,225.00999450683594,No Reference Price Found
VMC,2023-06-30,TT_monthly_Trustmind,Equities,225.01,0.0,225.00999450683594,No Reference Price Found
GB00B7RN0G65,2023-02-28,Magnum,Government Bond,225.0,0.0,225.0,No Reference Price Found
GB00B7RN0G65,2023-05-31,Magnum,Government Bond,225.0,0.0,225.0,No Reference Price Found
GB00B7RN0G65,2022-10-31,Magnum,Government Bond,224.96,0.0,224.9600067138672,No Reference Price Found
GB00B7RN0G65,2023-04-30,Magnum,Government Bond,224.96,0.0,224.9600067138672,No Reference Price Found
TFX,2022-08-31,Report-of-Gohen,Equities,224.93,0.0,224.92999267578125,No Reference Price Found
GB00B7RN0G65,2023-07-31,Magnum,Government Bond,224.92,0.0,224.9199981689453,No Reference Price Found
GB00B7RN0G65,2023-01-31,Magnum,Government Bond,224.87,0.0,224.8699951171875,No Reference Price Found
GB00B7RN0G65,2023-08-31,Magnum,Government Bond,224.78,0.0,224.77999877929688,No Reference Price Found
IQV,2023-06-30,Magnum,Equities,224.77,0.0,224.77000427246094,No Reference Price Found
EPAM,2023-06-30,rpt-Catalysm,Equities,224.75,0.0,224.75,No Reference Price Found
GB00B7RN0G65,2023-03-31,Magnum,Government Bond,224.69,0.0,224.69000244140625,No Reference Price Found
LOW,2023-06-30,Wallington,Equities,224.64,0.0,224.63999938964844,No Reference Price Found
NDSN,2022-08-31,Virtous,Equities,224.6,0.0,224.60000610351562,No Reference Price Found
GB00B7RN0G65,2022-09-30,Magnum,Government Bond,224.54,0.0,224.5399932861328,No Reference Price Found
GB00B7RN0G65,2023-06-30,Magnum,Government Bond,224.4,0.0,224.39999389648438,No Reference Price Found
LHX,2022-11-30,Wallington,Equities,224.37,0.0,224.3699951171875,No Reference Price Found
STZ,2023-03-31,Fund Whitestone,Equities,224.27,0.0,224.27000427246094,No Reference Price Found
SNA,2022-12-31,Virtous,Equities,224.19,0.0,224.19000244140625,No Reference Price Found
IQV,2023-07-31,Magnum,Equities,223.76,0.0,223.75999450683594,No Reference Price Found
GD,2022-08-31,Virtous,Equities,223.76,0.0,223.75999450683594,No Reference Price Found
ITW,2022-11-30,TT_monthly_Trustmind,Equities,223.69,0.0,223.69000244140625,No Reference Price Found
SHW,2023-03-31,Leeder,Equities,223.68,0.0,223.67999267578125,No Reference Price Found
IEX,2023-02-28,Applebead,Equities,223.62,0.0,223.6199951171875,No Reference Price Found
GD,2023-07-31,Virtous,Equities,223.58,0.0,223.5800018310547,No Reference Price Found
NFLX,2022-08-31,Magnum,Equities,223.56,0.0,223.55999755859375,No Reference Price Found
CRM,2023-05-31,Leeder,Equities,223.38,0.0,223.3800048828125,No Reference Price Found
VRSN,2023-05-31,Virtous,Equities,223.32,0.0,223.32000732421875,No Reference Price Found
ADP,2023-01-31,Belaware,Equities,223.24,0.0,223.24000549316406,No Reference Price Found
LHX,2022-08-31,Wallington,Equities,223.23,0.0,223.22999572753906,No Reference Price Found
ESS,2023-02-28,TT_monthly_Trustmind,Equities,223.22,0.0,223.22000122070312,No Reference Price Found
ALB,2023-06-30,TT_monthly_Trustmind,Equities,223.09,0.0,223.08999633789062,No Reference Price Found
VMC,2023-08-31,TT_monthly_Trustmind,Equities,222.83,0.0,222.8300018310547,No Reference Price Found
NSC,2022-10-31,Fund Whitestone,Equities,222.77,0.0,222.77000427246094,No Reference Price Found
SHW,2022-10-31,Leeder,Equities,222.77,0.0,222.77000427246094,No Reference Price Found
ADP,2022-09-30,Belaware,Equities,222.54,0.0,222.5399932861328,No Reference Price Found
NDSN,2022-10-31,Virtous,Equities,222.46,0.0,222.4600067138672,No Reference Price Found
STZ,2023-02-28,Fund Whitestone,Equities,222.1,0.0,222.10000610351562,No Reference Price Found
NSC,2023-02-28,Fund Whitestone,Equities,222.02,0.0,222.02000427246094,No Reference Price Found
BA,2023-08-31,Leeder,Equities,222.02,0.0,222.02000427246094,No Reference Price Found
VRSN,2023-04-30,Virtous,Equities,221.8,0.0,221.8000030517578,No Reference Price Found
ANSS,2022-09-30,Applebead,Equities,221.7,0.0,221.6999969482422,No Reference Price Found
HSY,2023-01-31,Belaware,Equities,221.54,0.0,221.5399932861328,No Reference Price Found
ENPH,2023-01-31,Applebead,Equities,221.38,0.0,221.3800048828125,No Reference Price Found
ADP,2023-03-31,Belaware,Equities,221.34,0.0,221.33999633789062,No Reference Price Found
ESS,2023-01-31,TT_monthly_Trustmind,Equities,221.27,0.0,221.27000427246094,No Reference Price Found
LOW,2023-08-31,Wallington,Equities,221.19,0.0,221.19000244140625,No Reference Price Found
ANSS,2022-10-31,Applebead,Equities,221.16,0.0,221.16000366210938,No Reference Price Found
NDSN,2023-03-31,Virtous,Equities,220.95,0.0,220.9499969482422,No Reference Price Found
SBAC,2023-05-31,rpt-Catalysm,Equities,220.92,0.0,220.9199981689453,No Reference Price Found
ALB,2023-03-31,TT_monthly_Trustmind,Equities,220.65,0.0,220.64999389648438,No Reference Price Found
PXD,2023-01-31,rpt-Catalysm,Equities,220.59,0.0,220.58999633789062,No Reference Price Found
HSY,2022-08-31,Belaware,Equities,220.58,0.0,220.5800018310547,No Reference Price Found
GNRC,2022-08-31,Virtous,Equities,220.41,0.0,220.41000366210938,No Reference Price Found
IEX,2022-10-31,Applebead,Equities,220.41,0.0,220.41000366210938,No Reference Price Found
MKTX,2022-09-30,Belaware,Equities,220.27,0.0,220.27000427246094,No Reference Price Found
SHW,2023-02-28,Leeder,Equities,220.27,0.0,220.27000427246094,No Reference Price Found
VMC,2023-07-31,TT_monthly_Trustmind,Equities,220.08,0.0,220.0800018310547,No Reference Price Found
TFX,2023-08-31,Report-of-Gohen,Equities,220.07,0.0,220.07000732421875,No Reference Price Found
AMT,2023-01-31,Fund Whitestone,Equities,219.94,0.0,219.94000244140625,No Reference Price Found
ADP,2023-06-30,Belaware,Equities,219.79,0.0,219.7899932861328,No Reference Price Found
AJG,2023-06-30,Magnum,Equities,219.57,0.0,219.57000732421875,No Reference Price Found
CRL,2023-02-28,Applebead,Equities,219.34,0.0,219.33999633789062,No Reference Price Found
PANW,2023-08-31,Report-of-Gohen,Equities,218.88,0.0,218.8800048828125,No Reference Price Found
VRSK,2023-05-31,Fund Whitestone,Equities,218.77,0.0,218.77000427246094,No Reference Price Found
ADP,2023-04-30,Belaware,Equities,218.73,0.0,218.72999572753906,No Reference Price Found
PXD,2022-12-31,rpt-Catalysm,Equities,218.72,0.0,218.72000122070312,No Reference Price Found
CB,2022-12-31,Report-of-Gohen,Equities,218.62,0.0,218.6199951171875,No Reference Price Found
ADSK,2023-08-31,rpt-Catalysm,Equities,218.57,0.0,218.57000732421875,No Reference Price Found
NDSN,2023-02-28,Virtous,Equities,218.34,0.0,218.33999633789062,No Reference Price Found
SBAC,2023-07-31,rpt-Catalysm,Equities,218.1,0.0,218.10000610351562,No Reference Price Found
ILMN,2022-11-30,Fund Whitestone,Equities,218.08,0.0,218.0800018310547,No Reference Price Found
WTW,2023-05-31,Leeder,Equities,218.06,0.0,218.05999755859375,No Reference Price Found
VRSN,2023-01-31,Virtous,Equities,218.05,0.0,218.0500030517578,No Reference Price Found
IQV,2022-11-30,Magnum,Equities,218.02,0.0,218.02000427246094,No Reference Price Found
ITW,2022-12-31,TT_monthly_Trustmind,Equities,217.94,0.0,217.94000244140625,No Reference Price Found
CRL,2022-12-31,Applebead,Equities,217.9,0.0,217.89999389648438,No Reference Price Found
CAT,2023-04-30,Virtous,Equities,217.72,0.0,217.72000122070312,No Reference Price Found
ITW,2023-05-31,TT_monthly_Trustmind,Equities,217.57,0.0,217.57000732421875,No Reference Price Found
ESS,2023-04-30,TT_monthly_Trustmind,Equities,217.53,0.0,217.52999877929688,No Reference Price Found
FSLR,2023-03-31,Leeder,Equities,217.5,0.0,217.5,No Reference Price Found
ADP,2023-02-28,Belaware,Equities,217.32,0.0,217.32000732421875,No Reference Price Found
NDSN,2023-05-31,Virtous,Equities,217.29,0.0,217.2899932861328,No Reference Price Found
GD,2023-04-30,Virtous,Equities,217.0,0.0,217.0,No Reference Price Found
CB,2022-11-30,Report-of-Gohen,Equities,216.79,0.0,216.7899932861328,No Reference Price Found
GD,2023-08-31,Virtous,Equities,216.74,0.0,216.74000549316406,No Reference Price Found
HII,2023-01-31,TT_monthly_Trustmind,Equities,216.73,0.0,216.72999572753906,No Reference Price Found
HII,2022-09-30,TT_monthly_Trustmind,Equities,216.5,0.0,216.5,No Reference Price Found
HSY,2022-09-30,Belaware,Equities,216.46,0.0,216.4600067138672,No Reference Price Found
SNA,2022-10-31,Virtous,Equities,216.37,0.0,216.3699951171875,No Reference Price Found
AMT,2022-11-30,Fund Whitestone,Equities,216.23,0.0,216.22999572753906,No Reference Price Found
ALB,2022-12-31,TT_monthly_Trustmind,Equities,216.07,0.0,216.07000732421875,No Reference Price Found
HON,2022-11-30,Fund Whitestone,Equities,216.07,0.0,216.07000732421875,No Reference Price Found
HCA,2022-10-31,Belaware,Equities,215.99,0.0,215.99000549316406,No Reference Price Found
WTW,2022-10-31,Leeder,Equities,215.89,0.0,215.88999938964844,No Reference Price Found
ESS,2022-10-31,TT_monthly_Trustmind,Equities,215.29,0.0,215.2899932861328,No Reference Price Found
ADSK,2023-01-31,rpt-Catalysm,Equities,215.16,0.0,215.16000366210938,No Reference Price Found
NDSN,2023-04-30,Virtous,Equities,215.03,0.0,215.02999877929688,No Reference Price Found
IEX,2023-08-31,Applebead,Equities,214.8,0.0,214.8000030517578,No Reference Price Found
AJG,2023-07-31,Magnum,Equities,214.8,0.0,214.8000030517578,No Reference Price Found
IEX,2023-06-30,Applebead,Equities,214.62,0.0,214.6199951171875,No Reference Price Found
LH,2023-01-31,Report-of-Gohen,Equities,214.3,0.0,214.3000030517578,No Reference Price Found
ADSK,2022-10-31,rpt-Catalysm,Equities,214.3,0.0,214.3000030517578,No Reference Price Found
ILMN,2023-01-31,Fund Whitestone,Equities,214.2,0.0,214.1999969482422,No Reference Price Found
PXD,2023-04-30,rpt-Catalysm,Equities,214.03,0.0,214.02999877929688,No Reference Price Found
GB00BNNGP882,2022-11-30,Magnum,Government Bond,213.99,0.0,213.99000549316406,No Reference Price Found
ESS,2023-05-31,TT_monthly_Trustmind,Equities,213.89,0.0,213.88999938964844,No Reference Price Found
GD,2023-06-30,Virtous,Equities,213.83,0.0,213.8300018310547,No Reference Price Found
ESS,2022-11-30,TT_monthly_Trustmind,Equities,213.49,0.0,213.49000549316406,No Reference Price Found
GB00BNNGP882,2022-10-31,Magnum,Government Bond,213.42,0.0,213.4199981689453,No Reference Price Found
PANW,2023-05-31,Report-of-Gohen,Equities,213.39,0.0,213.38999938964844,No Reference Price Found
TFX,2022-10-31,Report-of-Gohen,Equities,213.3,0.0,213.3000030517578,No Reference Price Found
LH,2023-07-31,Report-of-Gohen,Equities,213.21,0.0,213.2100067138672,No Reference Price Found
CAT,2022-10-31,Virtous,Equities,213.21,0.0,213.2100067138672,No Reference Price Found
GB00BNNGP882,2022-12-31,Magnum,Government Bond,213.1,0.0,213.10000610351562,No Reference Price Found
GB00BNNGP882,2022-08-31,Magnum,Government Bond,213.09,0.0,213.08999633789062,No Reference Price Found
GB00BNNGP882,2023-02-28,Magnum,Government Bond,213.06,0.0,213.05999755859375,No Reference Price Found
GB00BNNGP882,2023-07-31,Magnum,Government Bond,213.04,0.0,213.0399932861328,No Reference Price Found
GB00BNNGP882,2023-05-31,Magnum,Government Bond,213.0,0.0,213.0,No Reference Price Found
BA,2023-01-31,Leeder,Equities,213.0,0.0,213.0,No Reference Price Found
CDW,2023-08-31,Leeder,Equities,212.99,0.0,212.99000549316406,No Reference Price Found
GB00BNNGP882,2023-04-30,Magnum,Government Bond,212.97,0.0,212.97000122070312,No Reference Price Found
GB00BNNGP882,2023-01-31,Magnum,Government Bond,212.9,0.0,212.89999389648438,No Reference Price Found
GB00BNNGP882,2023-08-31,Magnum,Government Bond,212.81,0.0,212.80999755859375,No Reference Price Found
GB00BNNGP882,2023-03-31,Magnum,Government Bond,212.74,0.0,212.74000549316406,No Reference Price Found
HII,2023-02-28,TT_monthly_Trustmind,Equities,212.68,0.0,212.67999267578125,No Reference Price Found
IQV,2022-08-31,Magnum,Equities,212.66,0.0,212.66000366210938,No Reference Price Found
GB00BNNGP882,2022-09-30,Magnum,Government Bond,212.66,0.0,212.66000366210938,No Reference Price Found
GB00BNNGP882,2023-06-30,Magnum,Government Bond,212.52,0.0,212.52000427246094,No Reference Price Found
BA,2023-03-31,Leeder,Equities,212.43,0.0,212.42999267578125,No Reference Price Found
ALB,2023-07-31,TT_monthly_Trustmind,Equities,212.28,0.0,212.27999877929688,No Reference Price Found
SNA,2022-08-31,Virtous,Equities,212.28,0.0,212.27999877929688,No Reference Price Found
LHX,2023-01-31,Wallington,Equities,212.26,0.0,212.25999450683594,No Reference Price Found
CRL,2022-10-31,Applebead,Equities,212.25,0.0,212.25,No Reference Price Found
CB,2022-10-31,Report-of-Gohen,Equities,212.15,0.0,212.14999389648438,No Reference Price Found
ADSK,2023-07-31,rpt-Catalysm,Equities,211.99,0.0,211.99000549316406,No Reference Price Found
META,2023-03-31,Applebead,Equities,211.94,0.0,211.94000244140625,No Reference Price Found
HII,2023-08-31,TT_monthly_Trustmind,Equities,211.69,0.0,211.69000244140625,No Reference Price Found
ROK,2022-09-30,Applebead,Equities,211.49,0.0,211.49000549316406,No Reference Price Found
VRSN,2023-03-31,Virtous,Equities,211.33,0.0,211.3300018310547,No Reference Price Found
WTW,2023-07-31,Leeder,Equities,211.33,0.0,211.3300018310547,No Reference Price Found
CRM,2023-06-30,Leeder,Equities,211.26,0.0,211.25999450683594,No Reference Price Found
BA,2023-06-30,Leeder,Equities,211.16,0.0,211.16000366210938,No Reference Price Found
VRSN,2023-07-31,Virtous,Equities,210.95,0.0,210.9499969482422,No Reference Price Found
ALGN,2022-12-31,Report-of-Gohen,Equities,210.9,0.0,210.89999389648438,No Reference Price Found
HON,2022-12-31,Fund Whitestone,Equities,210.9,0.0,210.89999389648438,No Reference Price Found
ENPH,2023-02-28,Applebead,Equities,210.53,0.0,210.52999877929688,No Reference Price Found
ENPH,2023-03-31,Applebead,Equities,210.28,0.0,210.27999877929688,No Reference Price Found
CRL,2023-06-30,Applebead,Equities,210.25,0.0,210.25,No Reference Price Found
FR0000188799,2022-11-30,Fund Whitestone,Government Bond,210.21,0.0,210.2100067138672,No Reference Price Found
CDNS,2023-03-31,TT_monthly_Trustmind,Equities,210.09,0.0,210.08999633789062,No Reference Price Found
